institute,person,run,status
4,790,12,prim
4,549,12,prim
15,1210,12,prim
51,1069,12,prim
32,1237,12,prim
32,1238,12,prim
10,550,12,prim
10,1211,12,prim
51,840,12,prim
51,1071,12,prim
26,745,12,prim
42,551,12,prim
11,1239,12,prim
43,552,12,prim
72,553,12,prim
8,554,12,prim
1,1212,12,prim
4,1240,12,prim
57,555,12,prim
8,861,12,prim
45,556,12,prim
47,557,12,prim
78,558,12,prim
46,1127,12,prim
8,559,12,prim
14,1072,12,prim
27,1213,12,prim
25,560,12,prim
8,715,12,prim
32,1241,12,prim
69,841,12,prim
78,562,12,prim
65,666,12,prim
13,802,12,prim
61,564,12,prim
53,566,12,prim
66,567,12,prim
8,619,12,prim
4,842,12,prim
68,657,12,prim
18,568,12,prim
55,843,12,prim
54,570,12,prim
27,298,12,prim
30,925,12,prim
74,844,12,prim
8,620,12,prim
29,574,12,prim
16,845,12,prim
29,845,12,prim
13,575,12,prim
1,1130,12,prim
1,576,12,prim
8,621,12,prim
60,1215,12,prim
77,577,12,prim
13,899,12,prim
26,1080,12,prim
9,1216,12,prim
19,889,12,prim
6,1132,12,prim
15,667,12,prim
15,581,12,prim
75,582,12,prim
78,583,12,prim
33,890,12,prim
16,584,12,prim
16,585,12,prim
60,660,12,prim
55,586,12,prim
25,767,12,prim
74,750,12,prim
61,1084,12,prim
63,1084,12,prim
61,587,12,prim
36,848,12,prim
1,1217,12,prim
55,588,12,prim
30,900,12,prim
30,891,12,prim
27,590,12,prim
27,892,12,prim
8,592,12,prim
57,593,12,prim
13,594,12,prim
13,1218,12,prim
26,596,12,prim
12,1219,12,prim
59,1220,12,prim
61,599,12,prim
66,1089,12,prim
43,753,12,prim
41,601,12,prim
54,601,12,prim
59,1221,12,prim
79,1242,12,prim
38,602,12,prim
69,1222,12,prim
15,603,12,prim
32,1243,12,prim
27,1135,12,prim
7,849,12,prim
60,1223,12,prim
12,1224,12,prim
15,1225,12,prim
12,1226,12,prim
12,682,12,prim
32,607,12,prim
1,1138,12,prim
43,669,12,prim
69,1142,12,prim
72,1124,12,prim
32,628,10,prim
43,304,10,prim
48,304,10,prim
68,305,10,prim
61,306,10,prim
13,821,10,prim
55,285,10,prim
55,284,10,prim
68,308,10,prim
57,4,10,prim
30,1149,10,prim
1,822,10,prim
15,930,10,prim
61,309,10,prim
69,806,10,prim
70,310,10,prim
13,756,10,prim
61,756,10,prim
39,902,10,prim
8,850,10,prim
69,754,10,prim
57,314,10,prim
8,629,10,prim
26,315,10,prim
7,640,10,prim
8,1244,10,prim
21,316,10,prim
21,317,10,prim
69,823,10,prim
9,319,10,prim
54,777,10,prim
54,321,10,prim
1,326,10,prim
6,322,10,prim
57,323,10,prim
60,324,10,prim
50,325,10,prim
61,864,10,prim
32,1227,10,prim
8,327,10,prim
9,934,10,prim
75,698,10,prim
38,1150,10,prim
51,824,10,prim
51,1137,10,prim
64,936,10,prim
64,330,10,prim
30,1151,10,prim
8,675,10,prim
27,167,10,prim
38,752,10,prim
57,1152,10,prim
8,608,10,prim
30,1153,10,prim
62,334,10,prim
57,1154,10,prim
43,335,10,prim
51,825,10,prim
57,123,10,prim
8,336,10,prim
26,337,10,prim
27,1250,10,prim
23,757,10,prim
54,339,10,prim
70,27,10,prim
69,340,10,prim
69,903,10,prim
2,341,10,prim
69,758,10,prim
26,741,10,prim
15,343,10,prim
8,345,10,prim
27,631,10,prim
11,945,10,prim
66,893,10,prim
40,1157,10,prim
5,346,10,prim
45,759,10,prim
74,347,10,prim
9,760,10,prim
57,662,10,prim
69,349,10,prim
15,351,10,prim
1,173,10,prim
69,764,10,prim
19,353,10,prim
78,354,10,prim
46,924,10,prim
39,689,10,prim
61,689,10,prim
47,762,10,prim
1,904,10,prim
8,357,10,prim
40,1159,10,prim
70,632,10,prim
26,359,10,prim
69,360,10,prim
8,609,10,prim
55,851,10,prim
65,361,10,prim
30,894,10,prim
30,362,10,prim
69,362,10,prim
79,951,10,prim
65,363,10,prim
40,364,10,prim
7,774,10,prim
69,365,10,prim
32,1228,10,prim
43,805,10,prim
69,805,10,prim
26,366,10,prim
7,771,10,prim
57,368,10,prim
30,1163,10,prim
57,153,10,prim
15,372,10,prim
57,373,10,prim
61,374,10,prim
62,374,10,prim
57,185,10,prim
67,1164,10,prim
74,633,10,prim
9,147,10,prim
51,375,10,prim
8,705,10,prim
54,376,10,prim
10,377,10,prim
10,378,10,prim
40,379,10,prim
38,634,10,prim
57,103,10,prim
56,381,10,prim
8,382,10,prim
22,383,10,prim
61,385,10,prim
53,386,10,prim
1,826,10,prim
69,865,10,prim
4,895,10,prim
72,866,10,prim
42,388,10,prim
40,1166,10,prim
70,292,10,prim
57,1251,10,prim
8,610,10,prim
42,389,10,prim
30,1168,10,prim
68,808,10,prim
40,391,10,prim
32,628,4,prim
15,304,4,prim
48,304,4,prim
68,305,4,prim
61,306,4,prim
55,276,4,prim
68,308,4,prim
57,4,4,prim
39,309,4,prim
61,309,4,prim
70,310,4,prim
55,311,4,prim
8,155,4,prim
69,313,4,prim
57,314,4,prim
8,629,4,prim
26,315,4,prim
21,317,4,prim
17,318,4,prim
1,1291,4,prim
9,319,4,prim
43,320,4,prim
54,321,4,prim
6,322,4,prim
9,322,4,prim
15,323,4,prim
60,1295,4,prim
9,9,4,prim
8,327,4,prim
8,328,4,prim
30,328,4,prim
38,1150,4,prim
69,329,4,prim
64,936,4,prim
64,330,4,prim
8,675,4,prim
15,939,4,prim
57,1152,4,prim
43,332,4,prim
8,608,4,prim
17,333,4,prim
40,941,4,prim
69,334,4,prim
57,1154,4,prim
43,335,4,prim
55,272,4,prim
54,257,4,prim
57,123,4,prim
50,943,4,prim
8,336,4,prim
26,337,4,prim
8,338,4,prim
62,338,4,prim
43,263,4,prim
69,339,4,prim
70,27,4,prim
69,340,4,prim
34,630,4,prim
5,719,4,prim
2,341,4,prim
26,741,4,prim
15,343,4,prim
36,344,4,prim
15,345,4,prim
79,631,4,prim
40,1157,4,prim
5,346,4,prim
75,347,4,prim
68,683,4,prim
57,662,4,prim
23,350,4,prim
17,23,4,prim
15,351,4,prim
58,946,4,prim
30,352,4,prim
19,353,4,prim
78,354,4,prim
15,624,4,prim
69,355,4,prim
22,356,4,prim
8,357,4,prim
40,1159,4,prim
21,358,4,prim
70,632,4,prim
26,359,4,prim
69,360,4,prim
8,609,4,prim
65,361,4,prim
69,362,4,prim
1,952,4,prim
40,364,4,prim
69,365,4,prim
77,627,4,prim
17,1320,4,prim
26,366,4,prim
5,694,4,prim
72,367,4,prim
8,1323,4,prim
54,1327,4,prim
57,368,4,prim
69,369,4,prim
57,153,4,prim
25,373,4,prim
61,374,4,prim
62,374,4,prim
57,185,4,prim
58,720,4,prim
74,633,4,prim
54,376,4,prim
62,376,4,prim
40,379,4,prim
38,634,4,prim
44,278,4,prim
77,380,4,prim
57,103,4,prim
15,381,4,prim
56,381,4,prim
8,382,4,prim
22,383,4,prim
39,385,4,prim
61,385,4,prim
39,1340,4,prim
9,929,4,prim
27,1342,4,prim
44,387,4,prim
72,388,4,prim
40,1166,4,prim
70,292,4,prim
57,1251,4,prim
70,955,4,prim
8,610,4,prim
72,389,4,prim
69,390,4,prim
40,391,4,prim
17,392,4,prim
61,393,4,prim
40,671,4,prim
3,394,4,prim
30,394,4,prim
75,663,4,prim
27,211,4,prim
62,211,4,prim
13,395,4,prim
45,396,4,prim
25,721,4,prim
61,721,4,prim
70,742,4,prim
8,398,4,prim
1,960,4,prim
13,399,4,prim
59,400,4,prim
25,722,4,prim
42,401,4,prim
25,402,4,prim
8,108,4,prim
45,403,4,prim
61,963,4,prim
8,1351,4,prim
13,723,4,prim
23,404,4,prim
42,635,4,prim
19,1353,4,prim
50,1253,4,prim
69,636,4,prim
30,1356,4,prim
61,143,4,prim
78,967,4,prim
27,3,4,prim
30,406,4,prim
54,407,4,prim
21,408,4,prim
75,165,4,prim
68,623,4,prim
25,409,4,prim
37,410,4,prim
55,271,4,prim
61,411,4,prim
73,411,4,prim
72,412,4,prim
34,638,4,prim
22,1230,4,prim
69,807,4,prim
61,415,4,prim
39,497,4,prim
61,497,4,prim
38,162,4,prim
31,417,4,prim
39,417,4,prim
61,417,4,prim
18,418,4,prim
74,419,4,prim
38,154,4,prim
1,625,4,prim
1,421,4,prim
61,724,4,prim
13,422,4,prim
68,423,4,prim
32,639,4,prim
60,1176,4,prim
69,424,4,prim
57,1254,4,prim
15,425,4,prim
15,426,4,prim
62,707,4,prim
8,427,4,prim
42,71,4,prim
8,612,4,prim
57,1255,4,prim
58,428,4,prim
34,1139,4,prim
13,429,4,prim
61,429,4,prim
13,680,4,prim
76,680,4,prim
61,708,4,prim
73,708,4,prim
69,430,4,prim
74,1372,4,prim
62,431,4,prim
79,641,4,prim
61,156,4,prim
73,156,4,prim
38,1177,4,prim
74,1375,4,prim
13,164,4,prim
74,11,4,prim
38,642,4,prim
8,613,4,prim
14,21,4,prim
77,124,4,prim
60,435,4,prim
76,436,4,prim
35,989,4,prim
79,645,4,prim
66,437,4,prim
35,991,4,prim
34,438,4,prim
14,439,4,prim
19,998,4,prim
8,441,4,prim
25,1381,4,prim
61,442,4,prim
53,999,4,prim
50,444,4,prim
40,1179,4,prim
60,740,4,prim
26,726,4,prim
54,1002,4,prim
25,922,4,prim
32,1384,4,prim
60,695,4,prim
74,445,4,prim
9,727,4,prim
77,447,4,prim
60,1180,4,prim
8,148,4,prim
64,1390,4,prim
43,451,4,prim
27,1392,4,prim
13,452,4,prim
61,453,4,prim
63,453,4,prim
65,1183,4,prim
37,646,4,prim
79,454,4,prim
55,455,4,prim
8,674,4,prim
68,456,4,prim
30,457,4,prim
58,1008,4,prim
30,458,4,prim
38,1185,4,prim
69,117,4,prim
43,459,4,prim
79,649,4,prim
35,1011,4,prim
43,650,4,prim
65,709,4,prim
8,614,4,prim
8,615,4,prim
12,1257,4,prim
12,462,4,prim
9,927,4,prim
66,1014,4,prim
27,804,4,prim
32,651,4,prim
43,465,4,prim
12,1405,4,prim
75,468,4,prim
8,469,4,prim
32,652,4,prim
54,681,4,prim
38,470,4,prim
59,471,4,prim
8,616,4,prim
17,1408,4,prim
70,290,4,prim
74,473,4,prim
69,286,4,prim
53,26,4,prim
13,26,4,prim
76,26,4,prim
27,1020,4,prim
69,273,4,prim
43,474,4,prim
30,1190,4,prim
65,1191,4,prim
74,730,4,prim
74,478,4,prim
75,479,4,prim
69,677,4,prim
8,122,4,prim
23,282,4,prim
38,1258,4,prim
8,480,4,prim
5,679,4,prim
57,135,4,prim
8,617,4,prim
43,1,4,prim
38,237,4,prim
75,483,4,prim
9,70,4,prim
39,897,4,prim
63,484,4,prim
39,1427,4,prim
36,731,4,prim
74,139,4,prim
14,485,4,prim
77,486,4,prim
39,1428,4,prim
25,490,4,prim
73,491,4,prim
74,1429,4,prim
8,1430,4,prim
42,6,4,prim
69,492,4,prim
38,1259,4,prim
43,743,4,prim
38,493,4,prim
45,163,4,prim
8,618,4,prim
13,494,4,prim
30,495,4,prim
61,115,4,prim
75,114,4,prim
74,496,4,prim
62,713,4,prim
1,653,4,prim
45,499,4,prim
45,1201,4,prim
45,7,4,prim
13,501,4,prim
75,502,4,prim
43,503,4,prim
28,142,4,prim
69,142,4,prim
55,504,4,prim
66,654,4,prim
37,655,4,prim
55,505,4,prim
30,506,4,prim
32,1045,4,prim
27,622,4,prim
17,665,4,prim
32,507,4,prim
38,283,4,prim
40,1439,4,prim
54,1048,4,prim
8,508,4,prim
8,509,4,prim
8,510,4,prim
69,511,4,prim
23,512,4,prim
30,513,4,prim
77,1444,4,prim
77,515,4,prim
57,516,4,prim
69,518,4,prim
50,519,4,prim
60,104,4,prim
60,520,4,prim
44,521,4,prim
40,732,4,prim
30,522,4,prim
60,10,4,prim
45,523,4,prim
44,524,4,prim
32,525,4,prim
79,158,4,prim
64,1451,4,prim
50,528,4,prim
69,528,4,prim
39,414,4,prim
61,414,4,prim
62,414,4,prim
13,529,4,prim
76,529,4,prim
74,530,4,prim
39,1456,4,prim
60,532,4,prim
54,1059,4,prim
39,149,4,prim
61,149,4,prim
8,533,4,prim
31,533,4,prim
36,533,4,prim
74,533,4,prim
74,534,4,prim
36,535,4,prim
70,301,4,prim
27,1463,4,prim
26,744,4,prim
9,539,4,prim
77,540,4,prim
8,146,4,prim
26,541,4,prim
60,542,4,prim
73,543,4,prim
25,544,4,prim
74,545,4,prim
74,1067,4,prim
39,546,4,prim
61,546,4,prim
5,706,4,prim
38,1261,4,prim
69,678,4,prim
65,670,4,prim
57,547,4,prim
37,692,4,prim
4,790,4,prim
4,549,4,prim
15,1210,4,prim
30,1468,4,prim
30,921,4,prim
30,291,4,prim
57,1262,4,prim
57,1263,4,prim
1,1070,4,prim
26,745,4,prim
42,551,4,prim
43,552,4,prim
72,553,4,prim
8,554,4,prim
27,1470,4,prim
75,1471,4,prim
17,733,4,prim
57,555,4,prim
45,556,4,prim
55,557,4,prim
78,558,4,prim
8,559,4,prim
25,121,4,prim
25,560,4,prim
58,561,4,prim
43,105,4,prim
78,562,4,prim
62,563,4,prim
74,1075,4,prim
65,666,4,prim
61,564,4,prim
36,1077,4,prim
53,566,4,prim
61,567,4,prim
62,567,4,prim
66,567,4,prim
8,619,4,prim
68,657,4,prim
18,568,4,prim
54,570,4,prim
39,571,4,prim
61,571,4,prim
61,573,4,prim
8,620,4,prim
61,575,4,prim
1,576,4,prim
8,621,4,prim
40,658,4,prim
60,1215,4,prim
77,577,4,prim
25,578,4,prim
61,578,4,prim
38,1264,4,prim
4,1079,4,prim
45,238,4,prim
26,1080,4,prim
30,579,4,prim
75,580,4,prim
38,1265,4,prim
44,1486,4,prim
75,582,4,prim
75,33,4,prim
50,1266,4,prim
18,583,4,prim
18,246,4,prim
38,659,4,prim
38,113,4,prim
60,660,4,prim
39,736,4,prim
61,736,4,prim
69,716,4,prim
55,586,4,prim
61,587,4,prim
50,738,4,prim
8,589,4,prim
57,1267,4,prim
58,1085,4,prim
57,168,4,prim
15,591,4,prim
8,592,4,prim
14,593,4,prim
9,717,4,prim
62,717,4,prim
34,1143,4,prim
12,1088,4,prim
26,596,4,prim
61,599,4,prim
39,1504,4,prim
59,753,4,prim
57,600,4,prim
41,601,4,prim
54,601,4,prim
38,602,4,prim
15,603,4,prim
50,604,4,prim
15,605,4,prim
15,1225,4,prim
12,1226,4,prim
12,682,4,prim
78,606,4,prim
32,607,4,prim
30,107,4,prim
43,669,4,prim
61,393,10,prim
40,671,10,prim
3,394,10,prim
75,663,10,prim
27,211,10,prim
68,916,10,prim
13,395,10,prim
43,809,10,prim
45,396,10,prim
61,721,10,prim
70,742,10,prim
8,398,10,prim
20,827,10,prim
61,1252,10,prim
63,1252,10,prim
74,905,10,prim
13,399,10,prim
59,400,10,prim
30,260,10,prim
15,664,10,prim
51,828,10,prim
63,906,10,prim
45,403,10,prim
29,1172,10,prim
13,723,10,prim
23,404,10,prim
78,1245,10,prim
50,1253,10,prim
69,636,10,prim
51,699,10,prim
9,405,10,prim
30,406,10,prim
36,867,10,prim
54,1173,10,prim
21,408,10,prim
9,810,10,prim
25,409,10,prim
37,410,10,prim
74,411,10,prim
13,829,10,prim
12,31,10,prim
75,637,10,prim
30,1175,10,prim
22,1230,10,prim
61,415,10,prim
51,780,10,prim
36,497,10,prim
61,416,10,prim
74,416,10,prim
61,972,10,prim
63,972,10,prim
18,418,10,prim
74,419,10,prim
8,611,10,prim
9,811,10,prim
38,154,10,prim
1,625,10,prim
61,724,10,prim
75,423,10,prim
32,639,10,prim
60,672,10,prim
60,1176,10,prim
69,424,10,prim
51,763,10,prim
57,1254,10,prim
23,976,10,prim
43,793,10,prim
8,427,10,prim
8,612,10,prim
1,781,10,prim
57,1255,10,prim
52,746,10,prim
58,428,10,prim
27,700,10,prim
74,853,10,prim
69,430,10,prim
69,981,10,prim
24,831,10,prim
24,859,10,prim
79,641,10,prim
43,725,10,prim
38,1177,10,prim
39,775,10,prim
61,775,10,prim
61,782,10,prim
63,782,10,prim
33,1178,10,prim
47,434,10,prim
62,434,10,prim
38,642,10,prim
8,613,10,prim
30,690,10,prim
4,918,10,prim
60,435,10,prim
25,684,10,prim
20,987,10,prim
37,643,10,prim
37,870,10,prim
33,645,10,prim
11,783,10,prim
79,871,10,prim
11,995,10,prim
24,858,10,prim
27,776,10,prim
74,1140,10,prim
14,439,10,prim
19,998,10,prim
8,441,10,prim
22,872,10,prim
42,443,10,prim
9,794,10,prim
69,812,10,prim
40,1179,10,prim
60,740,10,prim
13,873,10,prim
60,695,10,prim
27,446,10,prim
56,727,10,prim
60,874,10,prim
16,448,10,prim
33,875,10,prim
60,1180,10,prim
33,907,10,prim
43,451,10,prim
61,453,10,prim
63,453,10,prim
65,1183,10,prim
61,688,10,prim
79,454,10,prim
55,455,10,prim
8,674,10,prim
68,456,10,prim
15,647,10,prim
30,457,10,prim
8,1256,10,prim
30,458,10,prim
38,1185,10,prim
24,1009,10,prim
43,459,10,prim
20,729,10,prim
37,648,10,prim
37,798,10,prim
69,857,10,prim
11,813,10,prim
69,1186,10,prim
43,650,10,prim
65,709,10,prim
27,814,10,prim
8,614,10,prim
8,615,10,prim
69,833,10,prim
12,1257,10,prim
12,462,10,prim
59,251,10,prim
79,815,10,prim
14,804,10,prim
69,1187,10,prim
16,463,10,prim
32,651,10,prim
43,465,10,prim
30,1188,10,prim
75,466,10,prim
50,256,10,prim
8,467,10,prim
1,1141,10,prim
75,468,10,prim
7,469,10,prim
77,1017,10,prim
83,1017,10,prim
32,652,10,prim
69,816,10,prim
38,470,10,prim
15,685,10,prim
59,471,10,prim
29,1189,10,prim
8,616,10,prim
70,290,10,prim
13,908,10,prim
14,273,10,prim
43,474,10,prim
14,834,10,prim
22,834,10,prim
30,1190,10,prim
27,876,10,prim
49,1113,10,prim
9,896,10,prim
65,1191,10,prim
27,476,10,prim
67,150,10,prim
74,730,10,prim
36,796,10,prim
46,711,10,prim
32,1192,10,prim
36,877,10,prim
77,677,10,prim
5,915,10,prim
38,1258,10,prim
8,480,10,prim
61,835,10,prim
73,835,10,prim
73,1025,10,prim
74,909,10,prim
5,679,10,prim
68,878,10,prim
52,799,10,prim
57,135,10,prim
9,482,10,prim
8,617,10,prim
51,836,10,prim
38,237,10,prim
27,248,10,prim
39,897,10,prim
68,879,10,prim
39,1028,10,prim
36,731,10,prim
14,485,10,prim
78,487,10,prim
61,488,10,prim
25,489,10,prim
39,800,10,prim
61,490,10,prim
73,491,10,prim
72,898,10,prim
51,1034,10,prim
42,6,10,prim
25,817,10,prim
61,817,10,prim
38,1259,10,prim
68,910,10,prim
27,294,10,prim
8,712,10,prim
62,712,10,prim
33,880,10,prim
38,493,10,prim
8,618,10,prim
61,881,10,prim
63,881,10,prim
30,495,10,prim
62,713,10,prim
61,882,10,prim
63,882,10,prim
45,499,10,prim
45,1201,10,prim
25,500,10,prim
61,500,10,prim
13,501,10,prim
8,714,10,prim
69,118,10,prim
28,142,10,prim
55,504,10,prim
24,854,10,prim
20,1042,10,prim
37,860,10,prim
55,505,10,prim
23,912,10,prim
30,506,10,prim
27,622,10,prim
17,665,10,prim
32,507,10,prim
38,283,10,prim
30,838,10,prim
69,786,10,prim
54,1203,10,prim
8,508,10,prim
8,509,10,prim
8,676,10,prim
29,1204,10,prim
49,883,10,prim
69,766,10,prim
8,510,10,prim
1,512,10,prim
33,513,10,prim
33,1122,10,prim
77,515,10,prim
57,516,10,prim
21,517,10,prim
50,519,10,prim
68,839,10,prim
60,104,10,prim
60,520,10,prim
46,696,10,prim
75,673,10,prim
44,521,10,prim
9,772,10,prim
30,522,10,prim
60,10,10,prim
32,525,10,prim
12,1206,10,prim
69,528,10,prim
36,414,10,prim
8,529,10,prim
74,1235,10,prim
60,532,10,prim
74,801,10,prim
13,1060,10,prim
23,819,10,prim
69,1062,10,prim
36,535,10,prim
70,301,10,prim
9,536,10,prim
61,538,10,prim
74,1260,10,prim
23,885,10,prim
9,539,10,prim
69,1207,10,prim
77,540,10,prim
30,886,10,prim
26,541,10,prim
73,543,10,prim
25,544,10,prim
74,545,10,prim
39,546,10,prim
61,546,10,prim
5,706,10,prim
38,1261,10,prim
29,1236,10,prim
8,678,10,prim
30,670,10,prim
57,547,10,prim
37,692,10,prim
4,789,10,prim
4,790,10,prim
4,549,10,prim
15,1210,10,prim
32,1237,10,prim
32,1238,10,prim
10,550,10,prim
10,1211,10,prim
57,1262,10,prim
57,1263,10,prim
51,840,10,prim
26,745,10,prim
42,551,10,prim
43,552,10,prim
79,887,10,prim
72,553,10,prim
8,554,10,prim
4,1240,10,prim
57,555,10,prim
8,861,10,prim
45,556,10,prim
47,557,10,prim
78,558,10,prim
8,559,10,prim
14,1072,10,prim
27,1213,10,prim
25,560,10,prim
8,715,10,prim
32,1241,10,prim
69,841,10,prim
78,562,10,prim
65,666,10,prim
13,802,10,prim
61,564,10,prim
74,1248,10,prim
53,566,10,prim
69,797,10,prim
66,567,10,prim
8,619,10,prim
4,842,10,prim
68,657,10,prim
18,568,10,prim
55,843,10,prim
69,569,10,prim
1,787,10,prim
54,570,10,prim
74,844,10,prim
8,620,10,prim
29,574,10,prim
16,845,10,prim
29,845,10,prim
1,888,10,prim
25,575,10,prim
1,576,10,prim
8,621,10,prim
60,1215,10,prim
77,577,10,prim
13,578,10,prim
13,899,10,prim
38,1264,10,prim
26,1080,10,prim
13,846,10,prim
8,579,10,prim
19,889,10,prim
78,583,10,prim
33,890,10,prim
38,659,10,prim
16,584,10,prim
30,847,10,prim
27,820,10,prim
16,585,10,prim
60,660,10,prim
55,586,10,prim
25,767,10,prim
74,750,10,prim
61,587,10,prim
13,848,10,prim
1,1217,10,prim
30,588,10,prim
68,768,10,prim
50,738,10,prim
30,900,10,prim
8,589,10,prim
57,1267,10,prim
30,891,10,prim
27,590,10,prim
57,168,10,prim
15,591,10,prim
27,892,10,prim
8,592,10,prim
1,739,10,prim
14,593,10,prim
13,594,10,prim
61,594,10,prim
27,661,10,prim
26,596,10,prim
59,1220,10,prim
12,1268,10,prim
23,598,10,prim
61,599,10,prim
74,1249,10,prim
20,856,10,prim
43,753,10,prim
41,601,10,prim
54,601,10,prim
38,602,10,prim
15,603,10,prim
32,1243,10,prim
7,849,10,prim
60,1223,10,prim
15,1225,10,prim
12,1226,10,prim
12,682,10,prim
32,607,10,prim
43,669,10,prim
75,1277,1,prim
8,43,1,prim
32,628,1,prim
74,1279,1,prim
68,305,1,prim
36,306,1,prim
68,308,1,prim
57,1281,1,prim
57,4,1,prim
32,1283,1,prim
70,310,1,prim
36,1284,1,prim
43,1285,1,prim
43,241,1,prim
8,155,1,prim
80,1287,1,prim
42,1289,1,prim
69,313,1,prim
57,314,1,prim
37,1290,1,prim
9,319,1,prim
1,1292,1,prim
43,320,1,prim
80,1294,1,prim
54,321,1,prim
50,322,1,prim
60,324,1,prim
26,327,1,prim
62,327,1,prim
54,1297,1,prim
26,328,1,prim
30,328,1,prim
57,1298,1,prim
38,1150,1,prim
43,69,1,prim
64,330,1,prim
30,29,1,prim
9,1299,1,prim
8,675,1,prim
1,1300,1,prim
30,1301,1,prim
43,332,1,prim
8,608,1,prim
65,141,1,prim
43,335,1,prim
55,272,1,prim
54,257,1,prim
50,943,1,prim
50,336,1,prim
26,337,1,prim
8,338,1,prim
62,338,1,prim
69,263,1,prim
69,339,1,prim
60,339,1,prim
43,1305,1,prim
70,27,1,prim
43,235,1,prim
5,719,1,prim
9,161,1,prim
2,341,1,prim
22,1306,1,prim
54,1308,1,prim
26,741,1,prim
36,344,1,prim
15,345,1,prim
5,346,1,prim
69,1310,1,prim
8,347,1,prim
74,347,1,prim
37,1311,1,prim
43,1311,1,prim
68,683,1,prim
57,662,1,prim
15,351,1,prim
30,352,1,prim
15,1312,1,prim
69,1313,1,prim
22,1314,1,prim
15,1315,1,prim
70,624,1,prim
70,632,1,prim
26,359,1,prim
62,360,1,prim
8,609,1,prim
65,361,1,prim
5,1319,1,prim
69,365,1,prim
75,1321,1,prim
26,366,1,prim
5,694,1,prim
8,1323,1,prim
53,1324,1,prim
43,1325,1,prim
57,368,1,prim
54,1328,1,prim
75,917,1,prim
25,373,1,prim
74,1331,1,prim
39,374,1,prim
61,374,1,prim
8,1332,1,prim
74,633,1,prim
60,1334,1,prim
8,12,1,prim
8,705,1,prim
9,120,1,prim
54,376,1,prim
80,1338,1,prim
38,634,1,prim
77,380,1,prim
8,382,1,prim
22,383,1,prim
15,1339,1,prim
8,28,1,prim
39,1340,1,prim
9,929,1,prim
8,357,1,prim
8,1343,1,prim
45,166,1,prim
75,24,1,prim
8,610,1,prim
77,1344,1,prim
69,1345,1,prim
72,389,1,prim
65,957,1,prim
62,393,1,prim
75,663,1,prim
72,1346,1,prim
62,211,1,prim
5,140,1,prim
8,97,1,prim
45,396,1,prim
25,721,1,prim
8,398,1,prim
43,145,1,prim
13,399,1,prim
43,275,1,prim
53,1348,1,prim
8,170,1,prim
43,1350,1,prim
42,401,1,prim
81,723,1,prim
74,1352,1,prim
61,964,1,prim
23,404,1,prim
42,635,1,prim
50,1253,1,prim
8,1354,1,prim
72,1355,1,prim
69,636,1,prim
69,143,1,prim
76,966,1,prim
74,1359,1,prim
30,406,1,prim
74,1361,1,prim
79,968,1,prim
25,409,1,prim
37,410,1,prim
55,271,1,prim
22,1230,1,prim
69,807,1,prim
61,415,1,prim
38,162,1,prim
39,417,1,prim
61,417,1,prim
74,419,1,prim
38,154,1,prim
1,421,1,prim
61,724,1,prim
62,724,1,prim
81,1366,1,prim
68,423,1,prim
32,639,1,prim
60,1176,1,prim
25,1368,1,prim
69,424,1,prim
62,424,1,prim
69,425,1,prim
8,427,1,prim
42,71,1,prim
69,71,1,prim
8,612,1,prim
52,746,1,prim
8,1370,1,prim
76,680,1,prim
8,110,1,prim
25,431,1,prim
79,641,1,prim
60,982,1,prim
5,983,1,prim
38,1177,1,prim
74,1375,1,prim
8,613,1,prim
8,1377,1,prim
15,21,1,prim
22,1378,1,prim
77,124,1,prim
60,435,1,prim
64,1379,1,prim
76,436,1,prim
52,990,1,prim
79,645,1,prim
79,992,1,prim
79,697,1,prim
79,923,1,prim
43,152,1,prim
8,441,1,prim
74,442,1,prim
50,444,1,prim
54,1383,1,prim
60,740,1,prim
26,726,1,prim
54,1002,1,prim
25,234,1,prim
32,1384,1,prim
60,695,1,prim
9,727,1,prim
77,447,1,prim
60,1387,1,prim
60,1180,1,prim
8,148,1,prim
1,1006,1,prim
43,1006,1,prim
60,1391,1,prim
74,1393,1,prim
60,1394,1,prim
61,453,1,prim
62,453,1,prim
65,1183,1,prim
37,646,1,prim
79,454,1,prim
55,455,1,prim
8,674,1,prim
68,456,1,prim
32,1007,1,prim
30,457,1,prim
68,125,1,prim
30,458,1,prim
38,1185,1,prim
69,117,1,prim
43,459,1,prim
43,650,1,prim
8,615,1,prim
8,614,1,prim
23,1396,1,prim
15,1397,1,prim
9,927,1,prim
12,1013,1,prim
61,1013,1,prim
79,293,1,prim
32,651,1,prim
43,465,1,prim
12,1399,1,prim
12,1400,1,prim
1,1402,1,prim
54,1404,1,prim
75,468,1,prim
8,1407,1,prim
8,469,1,prim
32,652,1,prim
38,470,1,prim
12,471,1,prim
61,471,1,prim
43,157,1,prim
8,616,1,prim
80,68,1,prim
15,1409,1,prim
60,1410,1,prim
70,290,1,prim
69,151,1,prim
39,1413,1,prim
69,286,1,prim
13,26,1,prim
76,26,1,prim
8,1415,1,prim
43,474,1,prim
69,1416,1,prim
8,1418,1,prim
32,1419,1,prim
26,119,1,prim
65,1191,1,prim
50,1420,1,prim
69,287,1,prim
50,1422,1,prim
74,730,1,prim
60,1423,1,prim
68,254,1,prim
75,479,1,prim
77,677,1,prim
8,122,1,prim
